Row ID,Sales,Quantity,Discount,Profit,Product ID,Order ID
39040,7.96,2,0,3.7412,OFF-BI-10002003,CA-2013-133613
39269,10.368,2,0.2,3.6288,OFF-PA-10002787,US-2012-126753
39905,15.56,4,0,4.0456,OFF-AP-10001626,CA-2011-151946
40297,8.226,3,0.7,-6.0324,OFF-BI-10001553,CA-2011-133389
40681,25.92,4,0,12.4416,OFF-PA-10003441,CA-2014-100433
42992,11.34,1,0,1.68,OFF-AVE-10001473,SO-2012-7640
43873,5.022,2,0.7,-5.538,OFF-IBI-10001772,NI-2011-9200
45204,13.518,2,0.7,-9.942,OFF-ELI-10003179,NI-2012-5810
45772,9,1,0,0,OFF-KRA-10004892,IR-2013-1050
46488,12.9,2,0,4.98,OFF-IBI-10001951,IR-2011-4250
47874,3.654,2,0.7,-3.306,OFF-NOV-10001753,NI-2014-9180
48042,13.68,1,0,4.08,OFF-ACC-10004538,BN-2012-3640
49350,29.85,1,0,6.84,OFF-BIN-10000772,CA-2011-8190
49414,9.666,1,0.7,-12.264,OFF-FIS-10004721,NI-2011-7810
50881,16.98,1,0,7.98,OFF-TEN-10003127,IZ-2014-6230
51097,49.77,1,0,13.92,OFF-CAR-10001577,HR-2014-1830
4860,9.76,1,0,4.88,OFF-FA-10000644,MX-2013-163783
9150,26.016,4,0.4,-5.264,OFF-FA-10003885,US-2012-149783
7788,13.14,3,0,4.68,OFF-LA-10003140,MX-2011-147865
5107,17.12,2,0.2,3.84,OFF-ST-10001227,US-2013-119760
5869,9.648,3,0.2,1.068,OFF-BI-10002075,MX-2011-139731
993,12.096,2,0.2,-1.384,OFF-LA-10003717,US-2012-163265
9950,13.18,1,0,1.3,OFF-AR-10000461,MX-2014-166541
9162,11.22,1,0,3.02,OFF-FA-10000087,MX-2012-142713
3283,25.06,1,0,11.52,OFF-SU-10001722,MX-2013-136224
8789,23.724,3,0.4,-13.896,OFF-FA-10004931,US-2013-108581
11027,20.16,3,0.5,-5.31,OFF-EN-10002240,ES-2013-2219250
11733,22.92,2,0,5.94,OFF-BI-10002799,ES-2013-1900042
13963,8.01,3,0.5,-1.53,OFF-BI-10004054,ES-2012-4424003
14432,13.38,2,0,3.42,OFF-BI-10001685,ES-2014-5423169
14552,19.77,1,0,9.87,OFF-FA-10002066,ES-2012-3263566
15838,17.28,2,0,7.92,OFF-LA-10002995,ES-2014-2320221
19474,33.21,3,0,10.26,OFF-BI-10003440,ES-2011-1875818
21186,324.06,2,0,71.28,FUR-CH-10001664,IN-2013-10174
22554,22.68,2,0,4.98,OFF-LA-10002939,IN-2014-18238
23886,14.355,2,0.45,-10.485,OFF-LA-10003379,ID-2014-37131
23990,197.64,3,0.1,13.14,TEC-PH-10002299,IN-2011-53322
25132,130.62,7,0,10.29,OFF-FA-10001596,IN-2013-67014
25215,36.45,1,0,4.71,OFF-EN-10000968,IN-2014-26470
26951,25.6149,3,0.47,-15.5151,OFF-FA-10001621,ID-2014-72593
29687,36.66,2,0,2.88,OFF-SU-10000178,IN-2011-41254
30196,13.392,1,0.1,2.082,OFF-SU-10003897,IN-2012-29137
31032,14.112,2,0.4,-4.728,OFF-LA-10002086,ID-2013-82239
31082,10.116,1,0.4,-1.374,OFF-PA-10004673,ID-2014-83415
32959,13.896,3,0.7,-9.264,OFF-BI-10002353,CA-2014-144526
33318,17.04,3,0,7.668,OFF-PA-10002377,CA-2013-168354
33544,13.36,2,0,6.4128,OFF-PA-10004285,CA-2012-116092
33610,14.62,2,0,6.8714,OFF-LA-10004093,CA-2014-122035
34335,29.16,2,0,10.7892,FUR-FU-10004666,US-2012-123960
35230,9.4,5,0,2.726,OFF-AR-10001919,CA-2014-123001
35456,12.84,3,0,3.7236,OFF-AR-10003056,US-2013-164588
36228,23.1,2,0,6.93,OFF-AR-10001446,CA-2014-143651
37869,11.96,2,0,5.8604,OFF-PA-10003971,CA-2013-161543
38064,14.56,5,0.6,-6.188,FUR-FU-10002456,CA-2014-100615
38228,13.494,1,0.4,-2.249,TEC-PH-10002070,CA-2011-164182
38677,14.4,5,0,7.056,OFF-LA-10004559,CA-2013-105732
39116,11.84,8,0,5.6832,OFF-FA-10000611,CA-2014-150469
39730,6.848,2,0.2,2.14,OFF-PA-10004610,US-2011-127635
40347,10.86,2,0,5.3214,OFF-PA-10003724,CA-2012-165554
40368,24.56,2,0,6.8768,OFF-ST-10002444,CA-2012-136105
40919,32.896,4,0.2,11.1024,OFF-PA-10000174,CA-2011-115133
41101,7.38,1,0,2.1402,FUR-FU-10002364,CA-2012-122973
41828,18.24,2,0,3.96,OFF-HAR-10001310,SF-2014-3260
42201,12.852,1,0.6,-3.228,OFF-BOS-10001348,TU-2012-3070
42523,18.93,1,0,6.81,OFF-SAN-10004339,RO-2012-5920
43603,13.56,1,0,2.97,OFF-KLE-10004543,SU-2014-5140
43692,8.748,1,0.7,-11.982,OFF-CAR-10002942,NI-2013-4460
43880,8.76,1,0,4.02,OFF-CAR-10003030,CA-2014-6280
44092,19.35,1,0,2.1,OFF-CAM-10003933,IZ-2013-4480
44392,20.82,2,0,7.02,OFF-IBI-10000779,JO-2014-8690
44825,19.2,1,0,4.41,OFF-BIC-10002942,SF-2014-320
44977,24.576,2,0.6,-32.004,OFF-ROG-10001818,TU-2011-6260
45143,22.56,4,0.6,-30.48,OFF-STO-10000128,TU-2013-1530
45360,6.72,1,0,2.82,OFF-CAR-10001746,BO-2014-1160
46632,11.37,1,0,4.08,OFF-NOV-10001568,SF-2013-7960
46748,10.26,1,0,2.64,OFF-ELD-10001882,SA-2014-6550
47531,48.48,1,0,6.3,OFF-SME-10002823,RW-2011-6640
47869,17.52,2,0,8.04,OFF-CAR-10003030,RO-2014-3800
48602,14.19,1,0,2.82,OFF-OIC-10000855,ML-2014-4160
50660,15.84,1,0,1.26,OFF-IBI-10000080,CG-2011-30
2529,10.68,3,0,0.3,OFF-BI-10000188,MX-2012-169047
4389,44.82,3,0.4,-7.5,TEC-AC-10000151,US-2012-143973
4938,17.7,3,0,7.92,OFF-LA-10001484,MX-2013-158519
9404,13.04,4,0,3.52,OFF-BI-10001191,MX-2014-136945
8555,62.46,9,0,5.58,OFF-BI-10002414,MX-2011-118234
3349,18.66,3,0,7.26,OFF-ST-10003172,MX-2014-137617
4554,16.24,4,0,5.84,OFF-LA-10004495,MX-2013-108098
6121,9,2,0,4.32,OFF-LA-10002673,MX-2014-152030
601,9.456,2,0.4,-4.264,OFF-FA-10003496,US-2014-129357
3326,14.56,2,0.2,4,OFF-BI-10003112,MX-2013-168970
8806,13.2,2,0.4,-6.4,OFF-ST-10000557,US-2012-121097
10264,10.728,3,0.6,-15.852,OFF-FA-10003850,US-2014-124695
11108,12.9,2,0,3.3,OFF-BI-10000620,IT-2012-2539640
11824,21.6,1,0.1,0.48,OFF-ST-10002905,ES-2014-5500680
13116,11.67,1,0,3.6,OFF-LA-10004774,IT-2011-5348771
13979,23.88,4,0.5,-3.84,OFF-AR-10003113,IT-2011-4004093
14865,9.54,2,0,4.08,OFF-BI-10003152,ES-2012-3346363
15972,13.98,2,0.5,-3.96,OFF-FA-10002047,ES-2013-3422294
17068,6.81,1,0,1.89,OFF-BI-10000171,ES-2014-5093967
18715,14.94,1,0,0.42,OFF-PA-10004923,ES-2011-3321216
19368,13.23,3,0,0,OFF-BI-10002412,ES-2014-2022735
20763,8.04,1,0,2.88,OFF-BI-10002287,IN-2011-24727
21903,11.8026,1,0.17,-2.4174,OFF-AR-10002260,IN-2011-69443
25428,12.69,1,0.1,4.35,OFF-FA-10004545,IN-2014-72236
25749,11.6034,2,0.17,-0.7566,OFF-BI-10000373,ID-2014-39616
27314,10.5078,2,0.17,3.9078,OFF-BI-10003806,IN-2014-41989
31609,6.264,3,0.2,2.0358,OFF-LA-10000634,CA-2013-142902
31677,12.176,4,0.8,-18.8728,OFF-BI-10000309,CA-2012-130792
31832,16.768,2,0.2,1.4672,OFF-ST-10001325,CA-2013-126613
32036,11.784,3,0.2,4.2717,OFF-LA-10003223,CA-2011-112326
32459,9.99,1,0,4.5954,TEC-PH-10004700,CA-2011-127964
32886,10.96,4,0,2.9592,OFF-AR-10001662,CA-2013-109911
33860,15.02,1,0,2.7036,TEC-AC-10000387,CA-2012-110632
33904,24.672,3,0.2,0,TEC-AC-10001635,CA-2011-127446
34537,7.068,3,0.6,-2.8272,FUR-FU-10000023,US-2013-127971
36100,39.594,1,0.4,-7.2589,TEC-PH-10003885,CA-2014-136364
37547,7.98,1,0,3.99,OFF-PA-10004082,CA-2014-121580
37683,4.276,1,0.8,-6.6278,OFF-BI-10001098,US-2014-104661
38077,12.76,2,0,5.8696,OFF-BI-10003350,US-2013-147711
38765,14.94,3,0,7.0218,OFF-PA-10000349,CA-2011-138100
41437,25.23,1,0,6.03,FUR-TEN-10003900,CA-2012-2920
41999,9.888,2,0.6,-3.732,OFF-CAR-10000319,TU-2014-40
42769,13.44,1,0,4.95,OFF-GLO-10001567,UP-2012-7080
43389,8.91,1,0,1.59,OFF-IBI-10002486,CG-2011-8400
43982,3.87,1,0,0.36,OFF-AVE-10000543,IV-2013-9630
44099,7.95,1,0,0.15,OFF-WIL-10002233,MG-2013-6890
45259,19.932,1,0.6,-24.918,OFF-CAM-10000726,TU-2014-7130
45937,14.28,1,0,6.54,OFF-SAN-10002015,IS-2014-5010
46060,22.2,2,0,5.28,OFF-SAN-10003368,EZ-2013-8910
46132,19.5,1,0,2.91,OFF-JIF-10004213,IR-2013-7630
46295,5.316,1,0.6,-5.604,OFF-AVE-10004148,TU-2014-810
46344,11.37,1,0,2.61,OFF-SAN-10001128,GH-2014-2090
47417,18.84,1,0,8.46,FUR-RUB-10000958,BO-2014-170
47933,13.65,1,0,1.89,OFF-IBI-10000951,UP-2012-5910
48052,13.2,1,0,0.24,OFF-BIN-10001385,MO-2014-7450
48377,12.57,1,0,3.87,OFF-STO-10000753,CG-2013-8680
50003,15.75,1,0,7.08,OFF-CAM-10001341,MO-2012-4890
51185,4.632,2,0.6,-3.828,OFF-AVE-10000432,TU-2013-1610
1740,32.04,9,0,0.9,OFF-BI-10000188,MX-2013-161102
3756,6.18,1,0,0.98,OFF-LA-10004799,MX-2011-169873
1137,19.6,4,0,4.64,OFF-BI-10001892,MX-2011-163083
2404,13.608,3,0.4,-6.612,OFF-LA-10002895,US-2013-118346
5264,13.296,3,0.2,4.116,OFF-FA-10004626,US-2011-126256
8978,22.4,4,0,9.6,OFF-FA-10003985,MX-2014-130512
1343,14.4,2,0,6.6,OFF-LA-10002295,MX-2014-118052
1366,11.64,2,0,1.36,OFF-LA-10004576,MX-2014-116883
9011,14.32,2,0,0.28,OFF-LA-10003459,US-2011-165477
9760,31.168,4,0.6,-16.432,OFF-AR-10003794,US-2014-116120
11537,20.97,1,0.5,-5.46,TEC-AC-10004586,IT-2014-5217096
11538,20.004,1,0.6,-22.026,FUR-FU-10003046,IT-2014-5217096
17175,24.09,1,0,4.56,OFF-AR-10002991,IT-2011-1780558
17683,71.04,2,0,24.84,OFF-SU-10001703,ES-2014-1540287
19303,35.1,5,0,12.6,OFF-LA-10001299,ES-2012-3116842
19676,14.07,2,0.5,-3.69,OFF-FA-10001613,IT-2013-3708372
21495,40.068,4,0.1,-1.452,OFF-FA-10003962,ID-2014-35892
21938,9.165,1,0.5,-7.725,OFF-SU-10000178,ID-2011-28661
22867,9.774,1,0.1,4.344,OFF-LA-10002107,IN-2013-45692
26416,12.69,1,0,4.92,OFF-BI-10003468,IN-2013-36970
30089,21.4968,2,0.47,-16.2432,OFF-PA-10004648,ID-2012-41380
30735,4.41,1,0.4,-0.3,OFF-BI-10000636,ID-2012-81196
30854,13.284,2,0.4,-8.676,OFF-FA-10003015,ID-2012-80832
31798,14.952,2,0.7,-11.9616,OFF-BI-10001658,US-2013-105578
32707,23.68,2,0.2,8.88,OFF-LA-10003923,CA-2014-105144
33043,11.232,8,0.7,-8.2368,OFF-BI-10000138,CA-2013-155670
33986,5.248,4,0.2,1.64,OFF-AR-10004582,CA-2011-123064
34311,20.736,4,0.2,7.2576,OFF-PA-10002005,CA-2014-134845
34612,14.376,3,0.2,4.8519,OFF-BI-10001900,CA-2014-169978
35850,12.84,3,0,5.778,OFF-PA-10003657,US-2011-106334
36175,2.214,3,0.7,-1.476,OFF-BI-10000201,US-2013-131891
36386,7.968,2,0.2,2.8884,OFF-PA-10001752,CA-2014-132738
36712,20.736,4,0.2,7.2576,OFF-PA-10004888,US-2014-125647
36975,20.44,7,0,9.198,OFF-FA-10000735,CA-2013-143924
37330,15.24,3,0,5.1816,FUR-FU-10002963,CA-2012-130253
37610,14.99,1,0,7.3451,TEC-PH-10000923,CA-2014-120019
38337,24.816,3,0.2,8.3754,OFF-BI-10001617,CA-2014-103443
39049,33.02,2,0,15.8496,OFF-BI-10004826,CA-2012-133242
40052,6.258,2,0.7,-5.215,OFF-BI-10001628,CA-2014-152198
40734,12.96,2,0,6.2208,OFF-PA-10000520,CA-2014-107853
41331,43.128,2,0.6,-39.912,OFF-BOS-10001375,TU-2014-5540
41366,15.624,2,0.7,-18.756,OFF-STA-10002719,NI-2014-3890
41661,10.08,1,0,4.62,OFF-ACC-10002772,RS-2014-2060
42547,14.661,1,0.7,-17.619,FUR-TEN-10003349,UG-2014-1650
42878,8.73,1,0,2.7,OFF-HAR-10000501,SU-2013-8780
42891,58.8,8,0,18,OFF-IBI-10004855,AG-2014-2110
43974,13.32,1,0,5.46,OFF-ACC-10004871,CM-2014-6760
44057,21.6,1,0.7,-35.28,FUR-HAR-10003124,NI-2011-320
45620,14.49,1,0.7,-28.5,OFF-GRE-10003899,YM-2012-3360
45659,21.54,2,0,0,OFF-SME-10000880,IZ-2014-450
46261,7.02,1,0,3.51,OFF-ACC-10004281,SU-2012-2020
46386,12.9,2,0,3.3,OFF-WIL-10003774,MD-2014-9600
47064,61.254,1,0.7,-130.686,OFF-TEN-10003148,NI-2012-1680
47183,15.12,1,0.7,-28.23,TEC-PAN-10001593,NI-2011-4760
47852,9.135,1,0.7,-6.105,OFF-IBI-10002805,UG-2013-540
48257,14.157,1,0.7,-23.133,FUR-ELD-10000335,NI-2013-3390
48498,14.7,1,0,2.94,OFF-STA-10003908,BU-2014-9200
48784,14.4,2,0.7,-27.84,OFF-ROG-10000332,NI-2011-4130
49238,13.5,1,0,4.32,OFF-CAR-10002375,SF-2012-2440
49360,13.83,1,0,5.1,OFF-CAR-10004886,UP-2013-6590
49518,22.74,2,0,5.22,OFF-SAN-10001128,SA-2012-4510
49580,21.12,2,0,3.96,OFF-AVE-10000065,RS-2013-7260
50166,8.928,1,0.7,-8.052,OFF-GRE-10000320,NI-2011-700
50477,32.19,1,0,12.21,OFF-BIC-10002270,IR-2013-8570
50679,11.712,2,0.6,-12.648,OFF-ACC-10001028,TU-2013-1290
8586,3.84,2,0.4,-1.12,OFF-BI-10002483,US-2012-139843
8751,9.68,2,0,4.44,OFF-BI-10003472,MX-2013-133242
4728,12.348,3,0.4,-2.892,OFF-FA-10004206,MX-2014-119613
8582,19.6,1,0,4.1,TEC-AC-10004379,MX-2012-134712
733,12.24,3,0,5.22,OFF-BI-10004388,MX-2013-150287
6526,32.736,2,0.4,-2.184,TEC-AC-10000263,US-2013-160542
8980,17.92,2,0,8.6,OFF-EN-10004537,MX-2013-157665
1506,17.52,3,0,2.4,OFF-LA-10003327,MX-2011-143140
2162,11.824,2,0.6,-10.656,FUR-FU-10003408,US-2013-159359
870,29.6,2,0,5.92,OFF-AR-10000422,MX-2014-125927
4727,10.548,3,0.4,0.648,OFF-FA-10002835,MX-2014-119613
3586,7.36,2,0.2,-0.56,OFF-LA-10002681,US-2011-146185
12018,10.8,1,0,1.62,OFF-FA-10001577,ES-2013-1244729
13642,9.33,1,0,2.97,OFF-ST-10000355,ES-2012-3330001
14435,70.434,2,0.3,-27.186,FUR-FU-10000502,IT-2013-4099543
15299,17.82,2,0,3.18,OFF-BI-10003650,ES-2011-3227800
16335,23.64,4,0,8.4,OFF-BI-10001717,ES-2012-3239309
17564,12.375,3,0.5,-1.755,OFF-FA-10002248,ES-2014-4252380
17644,11.43,1,0,2.73,OFF-LA-10004744,ES-2013-5810502
20140,37.08,3,0,7.38,OFF-FA-10001113,ES-2012-1880476
21235,17.2755,3,0.45,-9.4545,OFF-LA-10002630,ID-2011-58250
21361,16.02,3,0,5.58,OFF-BI-10002301,IN-2011-29928
21771,24.462,2,0.1,2.142,OFF-FA-10004527,ID-2011-50494
22276,21.69,2,0.5,-9.57,OFF-SU-10003537,ID-2014-17342
22311,19.77,2,0.5,-9.93,OFF-FA-10003530,ID-2014-20205
22365,22.29,1,0,9.57,OFF-SU-10001709,IN-2013-17699
23335,18.306,3,0.1,7.866,OFF-LA-10001292,IN-2014-57578
23551,14.4,3,0,4.86,OFF-BI-10000106,IN-2014-76415
25681,7.26,1,0.5,-2.49,OFF-FA-10003186,ID-2012-55499
25684,11.907,3,0.1,2.637,OFF-BI-10003917,IN-2012-22914
25769,8.3316,2,0.47,-3.7884,OFF-FA-10003615,ID-2013-15032
26349,14.94,2,0.17,-2.7,OFF-EN-10001154,IN-2013-44033
26444,13.356,2,0.4,-6.024,OFF-SU-10004705,ID-2012-24510
27602,45.225,5,0.1,17.475,OFF-AR-10002144,IN-2014-15858
28745,18.414,2,0.1,-1.026,OFF-FA-10004606,ID-2013-18903
28947,13.83,1,0,3.3,OFF-BI-10004440,IN-2011-73734
29813,9.381,2,0.47,-6.219,OFF-LA-10002765,ID-2014-54057
32028,6.3,2,0,3.024,OFF-LA-10001317,US-2013-150861
32469,16.52,5,0.2,5.5755,OFF-BI-10002976,CA-2011-158064
32641,13.05,5,0,6.003,OFF-LA-10000262,CA-2012-131758
33934,19.04,4,0,9.3296,OFF-PA-10000697,CA-2014-108441
34983,9.84,3,0,3.2472,OFF-AR-10004757,CA-2013-102792
35796,12.96,2,0,6.2208,OFF-PA-10002787,CA-2013-124814
35873,26.86,2,0,6.715,OFF-ST-10000885,CA-2013-139395
36583,9.552,8,0.7,-7.3232,OFF-BI-10003274,CA-2014-105991
37210,14.9,5,0,1.043,OFF-ST-10000617,US-2012-126977
37688,14.62,2,0,6.7252,OFF-PA-10001471,CA-2013-129126
37926,7.38,5,0.7,-5.412,OFF-BI-10001757,CA-2012-125696
38636,5.76,2,0,1.6128,OFF-AR-10003190,CA-2012-159590
39435,11.264,8,0.2,1.2672,OFF-AR-10001545,CA-2013-102561
39519,12.624,2,0.2,-2.5248,OFF-ST-10000321,CA-2011-152905
39535,6.672,1,0.2,2.502,OFF-PA-10000380,CA-2014-103065
39724,4.36,2,0,0.1744,OFF-SU-10001935,CA-2014-167017
41694,16.116,1,0.6,-19.344,TEC-ENE-10000895,TU-2011-2420
42805,15.57,1,0,7.14,OFF-TEN-10003211,AO-2014-5290
43402,16.71,1,0,4.17,OFF-ADV-10000213,CA-2014-5900
43630,12.54,1,0,6,OFF-KRA-10002085,UP-2011-6930
44038,11.172,1,0.6,-13.698,OFF-BIN-10004563,TU-2011-1300
44518,10.26,1,0,2.55,OFF-KLE-10002118,SF-2013-10000
45786,29.22,1,0,3.78,OFF-BOS-10000363,EG-2012-6010
45998,21.012,1,0.6,-22.068,OFF-GRE-10004604,TU-2012-8560
47177,22.17,1,0,0,FUR-RUB-10003411,JO-2013-8110
47448,12.192,4,0.6,-4.608,OFF-CAR-10001428,TU-2012-1110
50487,12,1,0,0.48,OFF-CAR-10000687,TZ-2012-7300
50610,19.2,2,0,0.36,OFF-AME-10003089,IV-2013-8560
50781,13.824,2,0.7,-26.736,OFF-ROG-10003300,NI-2012-4190
51158,13.32,2,0,6.24,OFF-NOV-10000141,AJ-2014-5740
9685,21.9,3,0,8.1,OFF-FA-10001684,MX-2013-143210
5672,8.928,1,0.4,-2.392,FUR-FU-10003507,US-2013-126746
6224,11.544,2,0.4,-5.216,OFF-FA-10002247,US-2011-144729
10244,17.48,5,0.6,-14.02,OFF-BI-10002607,US-2014-109575
3214,19.24,2,0,7.68,OFF-FA-10001815,MX-2013-134005
768,14.56,2,0,6.84,OFF-FA-10004533,MX-2011-153710
4479,28.72,4,0,11.44,OFF-ST-10002466,MX-2013-145296
6091,20.16,4,0.6,-8.64,FUR-FU-10000350,US-2014-130365
598,17.632,2,0.2,5.912,OFF-ST-10001066,MX-2014-121552
5087,22.2,2,0,11.08,OFF-BI-10000517,MX-2014-152345
7756,34.428,1,0.4,-5.172,OFF-AP-10000615,US-2012-131030
9178,17.892,3,0.4,2.652,OFF-FA-10002286,US-2013-110422
2907,14.7,1,0,3.96,OFF-AR-10003829,MX-2012-128755
4735,17.2,2,0,6.52,OFF-LA-10001634,MX-2012-154403
8914,17.2,1,0,3.08,OFF-EN-10004788,MX-2013-105431
968,16.86,1,0,7.58,OFF-EN-10000315,MX-2013-145373
2009,11.32,1,0,3.16,OFF-BI-10001507,MX-2013-147690
11787,13.68,2,0,2.82,OFF-BI-10003124,ES-2012-4806252
12654,17.82,2,0,3.18,OFF-BI-10003650,ES-2014-1879715
13057,8.85,1,0,4.05,OFF-LA-10002486,ES-2014-4058824
13377,146.79,3,0,44.01,OFF-ST-10000710,ES-2014-3229561
13814,40.2,5,0,16.8,OFF-BI-10002738,ES-2011-4169574
14087,7.62,1,0,3.42,OFF-BI-10004644,ES-2014-5283796
14870,16.74,2,0,6.18,OFF-BI-10000081,ES-2013-1526338
15322,14.55,1,0,3.18,OFF-AR-10000711,ES-2013-2972804
16206,18.66,5,0.6,-13.14,OFF-ST-10000355,ES-2013-5147891
17887,16.8,2,0.5,-6.72,OFF-PA-10004111,IT-2011-2779559
18680,146.88,3,0,48.42,OFF-ST-10001460,ES-2014-3327928
24536,42.1308,4,0.17,11.0508,OFF-BI-10003468,IN-2012-42094
24590,14.61,1,0,3.36,OFF-BI-10002708,IN-2011-49276
26807,162.69,4,0.45,-62.19,TEC-AC-10004897,ID-2012-77318
28622,6.318,1,0.4,-2.442,OFF-BI-10001399,ID-2013-65838
30208,21.8784,1,0.47,-8.6916,OFF-SU-10001382,ID-2014-48828
30621,18.432,1,0.4,-4.608,OFF-PA-10004673,ID-2013-80125
32589,32.94,3,0,9.2232,OFF-SU-10001218,CA-2012-101707
32633,25.11,3,0,6.5286,FUR-FU-10003724,US-2014-123281
33495,15.552,3,0.2,5.4432,OFF-PA-10003177,CA-2012-135363
33854,6.992,2,0.2,0.5244,OFF-AP-10002287,US-2012-112508
33887,14.136,2,0.6,-7.7748,FUR-FU-10004671,US-2013-115455
34146,7.434,6,0.7,-5.6994,OFF-BI-10002976,CA-2013-123617
34494,3.366,3,0.7,-2.244,OFF-BI-10003196,CA-2012-149384
34832,11.62,2,0,3.6022,OFF-FA-10000134,CA-2011-110849
36290,18.432,8,0.2,5.9904,OFF-LA-10004008,CA-2012-153038
36595,4.08,2,0,1.9176,OFF-EN-10001509,CA-2013-106656
37002,11.64,3,0,3.3756,OFF-SU-10002522,CA-2011-155593
37696,24.64,8,0,11.8272,OFF-LA-10002195,CA-2014-151981
38334,12.96,2,0,6.2208,OFF-PA-10004255,CA-2014-161970
38760,14.88,2,0,3.72,OFF-AR-10003338,CA-2013-103709
39613,16.032,3,0.2,5.6112,OFF-PA-10001804,CA-2011-161508
40044,30.96,2,0.2,10.062,OFF-BI-10003638,CA-2014-128076
40071,10.896,2,0.2,3.8136,OFF-BI-10002982,CA-2012-132276
40714,10.368,2,0.2,3.6288,OFF-PA-10001166,CA-2011-148285
41047,5.344,2,0.2,0.668,OFF-AR-10003183,CA-2013-113390
41261,13.4,1,0,6.432,FUR-FU-10002671,CA-2013-146374
41796,16.11,1,0,4.83,OFF-ACM-10000671,SF-2014-2290
42106,39.54,2,0,19.74,OFF-OIC-10003879,CG-2013-8200
42528,10.53,1,0,2.82,OFF-STO-10002042,EG-2014-8040
42564,23.1,2,0,5.52,OFF-WIL-10003308,MO-2013-6710
42633,5.34,1,0,2.16,OFF-CAR-10002054,IR-2012-9690
42948,14.55,1,0,3.78,OFF-OIC-10004810,EG-2013-5090
43680,198.09,1,0,29.7,FUR-SAF-10000949,EG-2012-1730
44764,7.908,1,0.6,-3.582,OFF-BIN-10002407,TU-2012-5220
45336,4.41,1,0,0,OFF-AVE-10004512,IS-2014-3290
46105,12.57,1,0,3.87,OFF-STO-10000753,RO-2014-2380
47084,3.258,1,0.7,-6.192,OFF-NOV-10004048,NI-2012-2990
47545,5.91,1,0,2.1,OFF-AVE-10003279,RS-2014-9050
47609,12.96,1,0,5.82,OFF-STO-10003021,SF-2011-3510
48766,24.78,1,0,7.92,OFF-STA-10002654,RS-2012-7530
49352,5.076,1,0.6,-1.794,OFF-WIL-10003933,TU-2014-9920
49420,7.335,1,0.7,-17.115,OFF-ROG-10002682,NI-2013-9380
3347,8.688,2,0.4,-2.632,OFF-LA-10001019,US-2014-132731
6754,13.44,3,0,3.48,OFF-LA-10003372,MX-2011-125920
2672,20.184,2,0.4,-5.056,OFF-PA-10000867,US-2013-148355
8623,16.84,2,0,8.08,OFF-LA-10004747,US-2014-166247
5653,7.38,3,0.4,0,OFF-LA-10001701,MX-2013-135377
8258,17.76,3,0,8.16,OFF-LA-10001469,MX-2014-134775
9494,18.92,1,0,1.88,OFF-SU-10002599,MX-2013-142972
652,20.064,1,0.4,-3.016,FUR-FU-10004117,US-2014-165750
1004,27.36,3,0,5.46,OFF-FA-10001877,MX-2012-134299
3509,8.904,2,0.4,0.264,OFF-SU-10001368,MX-2014-118829
8021,12.64,2,0.2,4.4,OFF-LA-10002401,MX-2014-104486
5752,27.78,5,0.4,-6.02,OFF-FA-10004924,US-2011-102323
5539,18.68,2,0,0.92,OFF-FA-10001427,US-2013-109491
10485,10.95,2,0.5,-6.57,OFF-FA-10000740,IT-2012-4187289
11142,58.212,2,0.4,-7.788,OFF-ST-10003446,IT-2014-4194003
15883,16.02,1,0,0.63,OFF-AR-10000799,ES-2014-4147581
16327,22.11,1,0,3.96,OFF-AR-10000091,ES-2014-2624465
16754,18.93,1,0,7.56,OFF-AR-10000444,ES-2013-1990428
18052,10.08,2,0,1.68,OFF-LA-10003511,ES-2013-4954697
20810,14.094,1,0.1,3.594,OFF-PA-10004573,IN-2014-79866
20928,33.924,4,0.45,-12.996,OFF-SU-10003527,IN-2014-49549
21002,27.918,2,0.1,-1.902,OFF-BI-10001967,IN-2011-76394
22003,12.72,1,0.47,-1.44,OFF-SU-10003332,ID-2014-22851
22550,73.02,2,0,9.48,OFF-SU-10000970,IN-2013-26785
22840,27.24,4,0,12.48,OFF-BI-10003475,IN-2014-15263
23075,16.29,3,0.5,-5.22,OFF-FA-10002360,ID-2012-48541
27063,16.9335,3,0.47,-7.3665,OFF-LA-10000615,IN-2013-46609
27727,30.078,2,0.1,7.638,OFF-FA-10004447,IN-2013-22578
28899,13.5468,3,0.47,-3.1032,OFF-EN-10000726,ID-2013-52594
30827,33.36,2,0,3,OFF-PA-10004433,IN-2014-84843
34806,11.648,2,0.2,4.0768,OFF-PA-10000587,CA-2011-166863
35428,11.952,3,0.2,4.0338,OFF-PA-10000349,CA-2012-111703
36137,27.58,2,0,11.5836,FUR-FU-10000629,CA-2014-154123
36570,3.744,4,0.7,-2.6208,OFF-BI-10000145,US-2013-158309
36664,11.56,4,0,5.4332,OFF-LA-10004689,CA-2014-158071
38088,9.98,1,0,2.7944,FUR-FU-10003731,CA-2013-162348
38559,32.7,5,0.4,-6.54,TEC-PH-10003988,CA-2014-156363
39072,10.98,1,0,2.9646,OFF-AP-10001366,CA-2011-166961
39369,12.736,4,0.2,2.2288,OFF-AR-10003158,CA-2014-151750
39922,15.696,3,0.2,5.1012,OFF-PA-10000533,CA-2012-156118
40474,13.98,2,0,3.9144,TEC-PH-10003356,CA-2013-166618
